Lake,Year,Author,Station,Depth m,Depth zones,Basin,Latitude,Longitude,Density D. polymorpha ind m-2 ,Density D. r. bugensis ind m-2,Density all Dreissena ind m-2,Biomass D. polymorpha gAFDTW/m2,Biomass D. r. bugensis gAFDTW/m2,Biomass all Dreissena gAFDTW/m2
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,82851,81,51-90,excluding Green Bay,45.05017,-86.92267,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,82862,12,0-30,excluding Green Bay,44.85733,-87.19,7.14,0,7.14,0.00811,0,0.00811
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,82882,60,51-90,excluding Green Bay,44.38833,-87.42333,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,82902,40,31-50,excluding Green Bay,43.91817,-87.624,7.14,0,7.14,0.00069,0,0.00069
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,82922,8,0-30,excluding Green Bay,43.447,-87.809,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,89195,52,51-90,excluding Green Bay,42.285,-86.632,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,95116,37,31-50,excluding Green Bay,45.4,-85.591,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,95118,89,51-90,excluding Green Bay,45.472,-86.517,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,95120,140,>90,excluding Green Bay,45.524,-86.169,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,95122,92,>90,excluding Green Bay,45.574,-85.825,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,95126,96,>90,excluding Green Bay,45.756,-86.058,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,B7,45,31-50,excluding Green Bay,42.36667,-87.66667,42.84,0,42.84,0.00685,0,0.00685
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,C3,77,51-90,excluding Green Bay,42.8195,-86.47367,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,C7,55,51-90,excluding Green Bay,42.79167,-87.575,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,EG18,57,51-90,excluding Green Bay,42.29333,-86.64283,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H20,55,51-90,excluding Green Bay,42.01383,-86.75283,0,0,0,0,0,0
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,H31,46,31-50,excluding Green Bay,43.04117,-86.33317,21.42,0,21.42,0.03027,0,0.03027
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,M29,29,0-30,excluding Green Bay,43.20133,-86.391,292.74,0,292.74,0.74151,0,0.74151
Michigan,1994,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,M45,45,31-50,excluding Green Bay,43.1905,-86.42867,35.7,0,35.7,0.02756,0,0.02756
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,9552,86,51-90,excluding Green Bay,43.185,-87.209,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,9554,114,>90,excluding Green Bay,43.238,-86.887,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,9556,71,51-90,excluding Green Bay,43.305,-87.772,7.14,0,7.14,0.05276,0,0.05276
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,9562,129,>90,excluding Green Bay,43.5,-87.617,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,9564,140,>90,excluding Green Bay,43.601,-87.341,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,9574,148,>90,excluding Green Bay,44.068,-87.147,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,9576,175,>90,excluding Green Bay,44.151,-86.621,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,9577,63,51-90,excluding Green Bay,44.243,-87.374,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,9582,128,>90,excluding Green Bay,44.408,-86.369,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,9597,164,>90,excluding Green Bay,44.972,-86.37,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,74880,23,0-30,excluding Green Bay,45.909,-85.025,1492.26,785.4,2277.66,0.78344,1.1388,1.92224
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,74900,55,51-90,excluding Green Bay,45.44567,-85.22183,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,76442,20,0-30,excluding Green Bay,46.001,-85.41,8011.08,71.4,8082.48,4.20582,0.1035,4.30932
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,76451,17,0-30,excluding Green Bay,45.72267,-85.3315,3420.06,249.9,3669.96,1.79553,0.3624,2.15793
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,76462,55,51-90,excluding Green Bay,45.535,-85.636,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,76471,32,31-50,excluding Green Bay,45.242,-85.556,17528.7,328.44,17857.14,12.44538,0.5288,12.97418
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,76482,28,0-30,excluding Green Bay,45.069,-85.857,4869.48,221.34,5090.82,2.55648,0.3209,2.87738
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,78030,35,31-50,excluding Green Bay,45.812,-85.718,699.72,0,699.72,0.4968,0,0.4968
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,78110,30,0-30,excluding Green Bay,43.944,-86.57867,1078.14,0,1078.14,0.56602,0,0.56602
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,79612,21,0-30,excluding Green Bay,45.9,-86.10533,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,81220,39,31-50,excluding Green Bay,45.71,-86.409,464.1,0,464.1,0.32951,0,0.32951
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,81240,57,51-90,excluding Green Bay,45.2475,-86.6685,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,82092,46,31-50,excluding Green Bay,42.895,-87.641,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,82851,81,51-90,excluding Green Bay,45.05017,-86.92267,0,0,0,0,0,0
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,82862,12,0-30,excluding Green Bay,44.85733,-87.19,21.42,0,21.42,0.01125,0,0.01125
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,82882,60,51-90,excluding Green Bay,44.38833,-87.42333,14.28,0,14.28,0.10553,0,0.10553
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,82902,40,31-50,excluding Green Bay,43.91817,-87.624,117.81,0,117.81,0.08365,0,0.08365
Michigan,2000,Nalepa T. F. D. L. Fanslow G. A. Lang K. Mabrey and M. Rowe. 2014.  Lake-wide benthic surveys in Lake Michigan in 1994-95 2000 2005 and 2010: Abundances of the amphipod Diporea spp. and abundances and biomass of the mussels Dreissena polymorpha and Dreissena rostriformis bugensis. NOAA Technical Memorandum GLERL-164.,82922,8,0-30,excluding Green Bay,43.447,-87.809,128.52,0,128.52,0.06747,0,0.06747
